iter	Logloss
217	0.005456719946
218	0.00541170104
219	0.005393236022
220	0.005340435504
221	0.005317210206
222	0.005287626325
223	0.005268775109
224	0.00518853503
225	0.005178398564
226	0.005132412095
227	0.005087222489
228	0.005050494353
229	0.005004281719
230	0.004969042765
231	0.004934546025
232	0.004893028596
233	0.004871900379
234	0.004850535927
235	0.004784418669
236	0.004765337457
237	0.004739637439
238	0.00471104705
239	0.00465569556
240	0.004630290727
241	0.004588562231
242	0.00455887592
243	0.004547134968
244	0.004517296202
245	0.004493003256
246	0.00445641086
247	0.004413096667
248	0.004391591567
249	0.004365639659
250	0.004341384213
251	0.004323564893
252	0.004297818241
253	0.004280569908
254	0.004250385181
255	0.004235024083
256	0.004212829542
257	0.004198159907
258	0.004172674123
259	0.004139491462
260	0.004108410339
261	0.00409667498
262	0.004083238936
263	0.004066292117
264	0.00404915372
265	0.004022081186
266	0.004007683472
267	0.003976843373
268	0.003931098721
269	0.003898690579
270	0.003859295781
271	0.003835548125
272	0.003819107794
273	0.003798756782
274	0.003759292763
275	0.003739951198
276	0.003710716367
277	0.003693376636
278	0.003676414324
279	0.003650149524
280	0.003628729244
281	0.003620060259
282	0.003587784452
283	0.003539011485
284	0.003508547636
285	0.003494902905
286	0.00348312282
287	0.00345844446
288	0.003436516761
289	0.003411426426
290	0.003383856176
291	0.00336412454
292	0.003348140161
293	0.003307357316
294	0.003285329045
295	0.003278833217
296	0.003259590964
297	0.003246766327
298	0.003222175206
299	0.003182216028
300	0.00314991931
301	0.003144602638
302	0.003117707213
303	0.003086123742
304	0.003070394823
305	0.003042084242
306	0.003024414267
307	0.003013105448
308	0.002984796759
309	0.002975589032
310	0.002954520547
311	0.002924188469
312	0.002907565207
313	0.002888789767
314	0.002873023798
315	0.002841772488
316	0.002826474068
317	0.002808555838
318	0.002787195549
319	0.002772602093
320	0.002761952568
321	0.002737211252
322	0.00271536807
323	0.002687998622
324	0.00268040176
325	0.002665312632
326	0.002651513933
327	0.002642308588
328	0.002633514522
329	0.002623239681
330	0.002614392447
331	0.002604615119
332	0.002585916499
333	0.002566200503
334	0.002537731362
335	0.002508639258
336	0.002490055215
337	0.002478222164
338	0.002456126082
339	0.002442865875
340	0.002435525798
341	0.00242726532
342	0.002413009757
343	0.002388203587
344	0.002379080672
345	0.002368230831
346	0.002353204447
347	0.002339655111
348	0.002328158639
349	0.002318866235
350	0.002308102473
351	0.002297256471
352	0.002291103611
353	0.002280573662
354	0.002270516553
355	0.002255723661
356	0.002241594724
357	0.002219595858
358	0.002205068083
359	0.002199174729
360	0.002178835702
361	0.00217188456
362	0.002163647266
363	0.00214455034
364	0.002120154913
365	0.002110844483
366	0.00209790833
367	0.002078962342
368	0.002060800379
369	0.002053240027
370	0.002040761648
371	0.00202691668
372	0.002021264085
373	0.002013568046
374	0.002013568046
375	0.001996318865
376	0.001985950158
377	0.001968591661
378	0.001957492183
379	0.001946343443
380	0.001937579455
381	0.001927128347
382	0.001917608858
383	0.001910008411
384	0.001902442773
385	0.001896495653
386	0.001881107856
387	0.001881089523
388	0.001870759601
389	0.001860541564
390	0.001850869234
391	0.001841557891
392	0.001837763191
393	0.001820926225
394	0.001820927277
395	0.001813079627
396	0.001797239147
397	0.001788363915
398	0.001781500627
399	0.001773948098
400	0.001767408474
401	0.001760008818
402	0.001751621353
403	0.001740742661
404	0.001732744305
405	0.001722385435
406	0.001714945597
407	0.001707836224
408	0.001692723522
409	0.001685908695
410	0.001679390957
411	0.001671356994
412	0.00166415999
413	0.001657571159
414	0.001650227182
415	0.00163574446
416	0.001628737413
417	0.0016150968
418	0.001602179414
419	0.001595050938
420	0.001579756654
421	0.001573153245
422	0.001566098808
423	0.001560144473
424	0.001560133158
425	0.001549088565
426	0.001535340182
427	0.001535338977
428	0.001528638657
429	0.00151621771
430	0.001509778386
431	0.001499390129
432	0.001489135472
433	0.001477619517
434	0.00147285904
435	0.00147285904
436	0.001466819957
437	0.001454024795
438	0.001449559676
439	0.001449555462
440	0.00144954215
441	0.001449538622
442	0.001449542856
443	0.001449526979
444	0.001449504806
445	0.001449509328
446	0.001449512365
447	0.00144950756
448	0.001449497492
449	0.00144949104
450	0.001449482057
451	0.001449463334
452	0.001449480858
453	0.001449439258
454	0.001449427728
455	0.00144943172
456	0.001449420551
457	0.001449411341
458	0.001449406263
459	0.001449401438
460	0.001449410912
461	0.001449408645
462	0.001439827879
463	0.001435771313
464	0.001435758767
465	0.001435741892
466	0.001435728105
467	0.00143571269
468	0.001435699438
469	0.001435698902
470	0.001435694877
471	0.001435684935
472	0.001435666329
473	0.001435666164
474	0.001435675764
475	0.001435648201
476	0.001435641797
477	0.001435632324
478	0.001435624117
479	0.001435621486
480	0.001435603923
481	0.001435602796
482	0.001435588118
483	0.001435596909
484	0.001435585496
485	0.001435583751
486	0.00143556996
487	0.001435572504
488	0.001427582471
489	0.001427574478
490	0.001427575926
491	0.001427566413
492	0.001427568772
493	0.001427571647
494	0.001427560711
495	0.001427558996
496	0.001427553343
497	0.001427549923
498	0.00141670905
499	0.001416706832
500	0.001416698571
501	0.001416710637
502	0.001416713585
503	0.001416695915
504	0.001412572365
505	0.001412571132
506	0.001412559831
507	0.001412539391
508	0.001408597619
509	0.001408597619
510	0.001408573637
511	0.001408564163
512	0.001408559241
513	0.001408564226
514	0.001408566624
515	0.001408542463
516	0.001408534553
517	0.001408533028
518	0.001408533841
519	0.001408523329
520	0.001408523782
521	0.001408523782
522	0.001408505561
523	0.00140851158
524	0.001408506492
525	0.001408498807
526	0.001408501453
527	0.001408496223
528	0.001408478635
529	0.001408478085
530	0.00140847417
531	0.001408467607
532	0.00140845803
533	0.001408455775
534	0.001408456579
535	0.001398154654
536	0.001386424909
537	0.001386442326
538	0.001386426941
539	0.0013864062
540	0.001386419309
541	0.001386418213
542	0.001386396433
543	0.001386404071
544	0.001386387701
545	0.001386404177
546	0.00138638176
547	0.001386395171
548	0.001386376211
549	0.001386387653
550	0.001386380182
551	0.001386392209
552	0.001386382448
553	0.001386374328
554	0.001386393124
555	0.001386373091
556	0.001386378027
557	0.001386359991
558	0.001386373982
559	0.001386366521
560	0.001386370313
561	0.001386374143
562	0.001386365152
563	0.001386364644
564	0.00138635422
565	0.001386359293
566	0.001386356408
567	0.001386356238
568	0.00138634908
569	0.001386355245
570	0.001386344426
571	0.001386352155
572	0.001386349173
573	0.001386342013
574	0.001386341116
575	0.001386333085
576	0.001386339245
577	0.001386343616
578	0.001386323426
579	0.001386349884
580	0.001386314222
581	0.00138633257
582	0.001386325464
583	0.001386326532
584	0.001386321495
585	0.001386319541
586	0.001386327562
587	0.001386321373
588	0.001386324478
589	0.001386323659
590	0.00138632784
591	0.001386313138
592	0.001386312821
593	0.001386310214
594	0.001386302524
595	0.001386306154
596	0.001386308503
597	0.001386312412
598	0.00138630672
599	0.001386295423
600	0.001386292465
601	0.001386304946
602	0.001386289785
603	0.001386295794
604	0.001386304639
605	0.001386275994
606	0.001386310029
607	0.00138627923
608	0.001386281574
609	0.001386286656
610	0.001386288654
611	0.001386282675
612	0.001386305058
613	0.00138627143
614	0.001386287366
615	0.001386268311
616	0.001386265767
617	0.001386276348
618	0.00138626378
619	0.001386270611
620	0.00138624544
621	0.001386236121
622	0.001386221808
623	0.001386232013
624	0.00138622851
625	0.001386214188
626	0.001386227078
627	0.001386199114
628	0.001386207247
629	0.001386219539
630	0.001386210747
631	0.001386196313
632	0.001386204192
633	0.001386197754
634	0.001386202252
635	0.001386185629
636	0.001386187218
637	0.001386188631
638	0.001386180405
639	0.001386178549
640	0.00138616313
641	0.001386164031
642	0.001386166998
643	0.001386163012
644	0.001386160073
645	0.001386173348
646	0.001386145195
647	0.00138614225
648	0.001386160998
649	0.001386132042
650	0.001386106653
651	0.001386119131
652	0.001386121982
653	0.001386101962
654	0.001386118785
655	0.001386117045
656	0.001386101966
657	0.001386090114
658	0.001386117668
659	0.001386096051
660	0.001386085535
661	0.001386087273
662	0.001386079067
663	0.001386079096
664	0.001386085457
665	0.001386073663
666	0.001386064958
667	0.00138606486
668	0.001386049368
669	0.001386065971
670	0.001386059802
671	0.001386042589
672	0.001386053038
673	0.001386039149
674	0.001386018238
675	0.001386038832
676	0.001386031006
677	0.001386034008
678	0.001386021979
679	0.001386012955
680	0.001385999875
681	0.001386001073
682	0.001385994208
683	0.001385987797
684	0.001385972796
685	0.001385959794
686	0.001385957241
687	0.001385946945
688	0.001385936807
689	0.001385930229
690	0.001385929834
691	0.001385916671
692	0.001385919381
693	0.00138591154
694	0.001385899927
695	0.001385900828
696	0.001385884608
697	0.001385883703
698	0.00138588067
699	0.001385861559
700	0.001385862787
701	0.001385847464
702	0.001385855627
703	0.001385854529
704	0.001385838248
705	0.001385836948
706	0.001385832994
707	0.001385831903
708	0.001385822044
709	0.001385812099
710	0.001385821763
711	0.001385810474
712	0.001385810532
713	0.001385802823
714	0.001385809226
715	0.001385807121
716	0.001385798261
717	0.001385796278
718	0.001385797423
719	0.001385793203
720	0.001385791683
721	0.001385787847
722	0.001385787433
723	0.001385785601
724	0.001385779654
725	0.001385773811
726	0.001385764913
727	0.001385766164
728	0.001385755667
729	0.001385769565
730	0.001385761797
731	0.001385751359
732	0.001385756856
733	0.001385750175
734	0.001385742456
735	0.00138575594
736	0.001385739171
737	0.001385739507
738	0.001385719429
739	0.001385710861
740	0.001385706781
741	0.001385696352
742	0.00138568701
743	0.001385669403
744	0.001385682444
745	0.001385667137
746	0.001385658219
747	0.001385671202
748	0.001385660149
749	0.001385650442
750	0.001385663141
751	0.001385653161
752	0.001385652976
753	0.001385656328
754	0.001385654058
755	0.001385646874
756	0.00138562986
757	0.001385641346
758	0.001385637925
759	0.001385632369
760	0.001385628198
761	0.001385626785
762	0.00138561275
763	0.001385602872
764	0.001385622428
765	0.001385611639
766	0.001385606142
767	0.001385609207
768	0.001385608495
769	0.001385620211
770	0.00138559235
771	0.001385588641
772	0.001385586633
773	0.001385578563
774	0.001385600888
775	0.001385591824
776	0.001385591824
777	0.001385591824
778	0.001385591824
779	0.001385591824
780	0.001385591824
781	0.001385591824
782	0.001385591824
783	0.001385591824
784	0.001385591824
785	0.001385591824
786	0.001385591824
787	0.001385591824
788	0.001385591824
789	0.001385591824
790	0.001385591824
791	0.001385591824
792	0.001385591824
793	0.001385591824
794	0.001385591824
795	0.001385591824
796	0.001385591824
797	0.001385591824
798	0.001385591824
799	0.001385591824
800	0.001385591824
801	0.001385591824
802	0.001385591824
803	0.001385591824
804	0.001385591824
805	0.001385591824
806	0.001385591824
807	0.001385591824
808	0.001385591824
809	0.001385591824
810	0.001385591824
811	0.001385591824
812	0.001385591824
813	0.001385591824
814	0.001385591824
815	0.001385591824
816	0.001385591824
817	0.001385591824
818	0.001385591824
819	0.001385591824
820	0.001385591824
821	0.001385591824
822	0.001385591824
823	0.001385591824
824	0.001385591824
825	0.001385591824
826	0.001385591824
827	0.001385591824
828	0.001385591824
829	0.001385591824
830	0.001385591824
831	0.001385591824
832	0.001385591824
833	0.001385591824
834	0.001385591824
835	0.001385591824
836	0.001385591824
837	0.001385591824
838	0.001385591824
839	0.001385591824
840	0.001385591824
841	0.001385591824
842	0.001385591824
843	0.001385591824
844	0.001385591824
845	0.001385591824
846	0.001385591824
847	0.001385591824
848	0.001385591824
849	0.001385591824
850	0.001385591824
851	0.001385591824
852	0.001385591824
853	0.001385591824
854	0.001385591824
855	0.001385591824
856	0.001385591824
857	0.001385591824
858	0.001385591824
859	0.001385591824
860	0.001385591824
861	0.001385591824
862	0.001385591824
863	0.001385591824
864	0.001385591824
865	0.001385591824
866	0.001385591824
867	0.001385591824
868	0.001385591824
869	0.001385591824
870	0.001385591824
871	0.001385591824
872	0.001385591824
873	0.001385591824
874	0.001385591824
875	0.001385591824
876	0.001385591824
877	0.001385591824
878	0.001385591824
879	0.001385591824
880	0.001385591824
881	0.001385591824
882	0.001385591824
883	0.001385591824
884	0.001385591824
885	0.001385591824
886	0.001385591824
887	0.001385591824
888	0.001385591824
889	0.001385591824
890	0.001385591824
891	0.001385591824
892	0.001385591824
893	0.001385591824
894	0.001385591824
895	0.001385591824
896	0.001385591824
897	0.001385591824
898	0.001385591824
899	0.001385591824
900	0.001385591824
901	0.001385591824
902	0.001385591824
903	0.001385591824
904	0.001385591824
905	0.001385591824
906	0.001385591824
907	0.001385591824
908	0.001385591824
909	0.001385591824
910	0.001385591824
911	0.001385591824
912	0.001385591824
913	0.001385591824
914	0.001385591824
915	0.001385591824
916	0.001385591824
917	0.001385591824
918	0.001385591824
919	0.001385591824
920	0.001385591824
921	0.001385591824
922	0.001385591824
923	0.001385591824
924	0.001385591824
925	0.001385591824
926	0.001385591824
927	0.001385591824
928	0.001385591824
929	0.001385591824
930	0.001385591824
931	0.001385591824
932	0.001385591824
933	0.001385591824
934	0.001385591824
935	0.001385591824
936	0.001385591824
937	0.001385591824
938	0.001385591824
939	0.001385591824
940	0.001385591824
941	0.001385591824
942	0.001385591824
943	0.001385591824
944	0.001385591824
945	0.001385591824
946	0.001385591824
947	0.001385591824
948	0.001385591824
949	0.001385591824
950	0.001385591824
951	0.001385591824
952	0.001385591824
953	0.001385591824
954	0.001385591824
955	0.001385591824
956	0.001385591824
957	0.001385591824
958	0.001385591824
959	0.001385591824
960	0.001385591824
961	0.001385591824
962	0.001385591824
963	0.001385591824
964	0.001385591824
965	0.001385591824
966	0.001385591824
967	0.001385591824
968	0.001385591824
969	0.001385591824
970	0.001385591824
971	0.001385591824
972	0.001385591824
973	0.001385591824
974	0.001385591824
975	0.001385591824
976	0.001385591824
977	0.001385591824
978	0.001385591824
979	0.001385591824
980	0.001385591824
981	0.001385591824
982	0.001385591824
983	0.001385591824
984	0.001385591824
985	0.001385591824
986	0.001385591824
987	0.001385591824
988	0.001385591824
989	0.001385591824
990	0.001385591824
991	0.001385591824
992	0.001385591824
993	0.001385591824
994	0.001385591824
995	0.001385591824
996	0.001385591824
997	0.001385591824
998	0.001385591824
999	0.001385591824
